ID	SYMBOL	CHROMOSOME	START	STOP	BIOTYPE
ENSG00000229941	PDE11A-AS1	2	177653419	177723289	gene
ENSG00000174840	PDE12	3	57556274	57566848	gene
ENSG00000115252	PDE1A	2	182140036	182523192	gene
ENSG00000123360	PDE1B	12	54549601	54579239	gene
ENSG00000154678	PDE1C	7	31751179	32428131	gene
ENSG00000186642	PDE2A	11	72576141	72674591	gene
ENSG00000255808	PDE2A-AS1	11	72643237	72659407	gene
ENSG00000256633	PDE2A-AS2	11	72584572	72587979	gene
ENSG00000172572	PDE3A	12	20368537	20688583	gene
ENSG00000152270	PDE3B	11	14643804	14872044	gene
ENSG00000065989	PDE4A	19	10416773	10469630	gene
ENSG00000184588	PDE4B	1	65792514	66374579	gene
ENSG00000227466	PDE4B-AS1	1	66042500	66050718	gene
ENSG00000105650	PDE4C	19	18208652	18248200	gene
ENSG00000113448	PDE4D	5	58969038	60522120	gene
ENSG00000178104	PDE4DIP	1	148808181	149048286	gene
ENSG00000229828	PDE4DIPP1	1	148080598	148093883	gene
ENSG00000228823	PDE4DIPP10	1	21411460	21413293	gene
ENSG00000275131	PDE4DIPP2	1	120489860	120701289	gene
ENSG00000233430	PDE4DIPP3	1	143811359	143825837	gene
ENSG00000275585	PDE4DIPP4	1	120985692	121052167	gene
ENSG00000275064	PDE4DIPP5	1	145509047	145520594	gene
ENSG00000231551	PDE4DIPP6	1	148402516	148432545	gene
ENSG00000234232	PDE4DIPP7	1	149676851	149747818	gene
ENSG00000225710	PDE4DIPP8	1	16548651	16552531	gene
ENSG00000230239	PDE4DIPP9	1	16855407	16859284	gene
ENSG00000138735	PDE5A	4	119494397	119628804	gene
ENSG00000132915	PDE6A	5	149857953	149944793	gene
ENSG00000133256	PDE6B	4	625573	670782	gene
ENSG00000242686	PDE6B-AS1	4	652850	656213	gene
ENSG00000095464	PDE6C	10	93612537	93666010	gene
ENSG00000156973	PDE6D	2	231732433	231786272	gene
ENSG00000185527	PDE6G	17	81650459	81663112	gene
ENSG00000139053	PDE6H	12	14973042	14981865	gene
ENSG00000205268	PDE7A	8	65714334	65842322	gene
ENSG00000272192	PDE7A-DT	8	65842752	65843331	gene
ENSG00000171408	PDE7B	6	135851701	136195574	gene
ENSG00000073417	PDE8A	15	84980440	85139145	gene
ENSG00000113231	PDE8B	5	77210449	77428256	gene
ENSG00000160191	PDE9A	21	42653621	42775509	gene
ENSG00000225731	PDE9A-AS1	21	42733594	42741758	gene
ENSG00000258429	PDF	16	69326913	69330588	gene
ENSG00000197461	PDGFA	7	497258	520296	gene
ENSG00000100311	PDGFB	22	39223359	39244982	gene
ENSG00000145431	PDGFC	4	156760454	156971799	gene
ENSG00000170962	PDGFD	11	103907189	104164379	gene
ENSG00000134853	PDGFRA	4	54229280	54298245	gene
ENSG00000113721	PDGFRB	5	150113839	150155872	gene
ENSG00000104213	PDGFRL	8	17576433	17644071	gene
ENSG00000285420	PDGFRL2P	5	151173981	151180617	gene
ENSG00000131828	PDHA1	X	19343893	19361718	gene
ENSG00000270772	PDHA1P1	3	57800056	57801448	gene
ENSG00000163114	PDHA2	4	95840093	95841464	gene
ENSG00000168291	PDHB	3	58427630	58433857	gene
ENSG00000110435	PDHX	11	34915829	35020591	gene
ENSG00000185615	PDIA2	16	283164	287215	gene
ENSG00000167004	PDIA3	15	43746410	43773278	gene
ENSG00000180867	PDIA3P1	1	147172744	147179622	gene
ENSG00000224677	PDIA3P2	15	43649123	43649280	gene
ENSG00000155660	PDIA4	7	149003062	149028662	gene
ENSG00000065485	PDIA5	3	123067025	123225227	gene
ENSG00000143870	PDIA6	2	10783391	10837977	gene
ENSG00000175087	PDIK1L	1	26111165	26125555	gene
ENSG00000169340	PDILT	16	20359175	20404737	gene
ENSG00000152256	PDK1	2	172555373	172608669	gene
ENSG00000233446	PDK1P2	X	81600072	81601306	gene
ENSG00000005882	PDK2	17	50094737	50112152	gene
ENSG00000067992	PDK3	X	24465270	24550466	gene
ENSG00000004799	PDK4	7	95583499	95596516	gene
ENSG00000107438	PDLIM1	10	95237572	95291012	gene
ENSG00000270788	PDLIM1P1	14	50050368	50051336	gene
ENSG00000265881	PDLIM1P2	17	21444833	21445439	gene
ENSG00000264172	PDLIM1P3	17	27002661	27003259	gene
ENSG00000249274	PDLIM1P4	3	98782188	98783193	gene
ENSG00000120913	PDLIM2	8	22578279	22598025	gene
ENSG00000154553	PDLIM3	4	185500660	185535507	gene
ENSG00000131435	PDLIM4	5	132257696	132273454	gene
ENSG00000163110	PDLIM5	4	94451857	94668227	gene
ENSG00000196923	PDLIM7	5	177483394	177497606	gene
ENSG00000164951	PDP1	8	93857807	93926068	gene
ENSG00000172840	PDP2	16	66878589	66895754	gene
ENSG00000140992	PDPK1	16	2537979	2603188	gene
ENSG00000205918	PDPK2P	16	2616121	2643296	gene
ENSG00000162493	PDPN	1	13583465	13617957	gene
ENSG00000090857	PDPR	16	70114332	70162537	gene
ENSG00000214331	PDPR2P	16	74332402	74368240	gene
ENSG00000088356	PDRG1	20	31944337	31952046	gene
ENSG00000121892	PDS5A	4	39822863	39977956	gene
ENSG00000083642	PDS5B	13	32586452	32778019	gene
ENSG00000148459	PDSS1	10	26697701	26746798	gene
ENSG00000182347	PDSS1P1	9	5084999	5086112	gene
ENSG00000224637	PDSS1P2	2	44166266	44166943	gene
ENSG00000164494	PDSS2	6	107152562	107459564	gene
ENSG00000139515	PDX1	13	27920000	27926313	gene
ENSG00000179889	PDXDC1	16	14974591	15139339	gene
ENSG00000255185	PDXDC2P	16	70010751	70065945	gene
ENSG00000196696	PDXDC2P-NPIPB14P	16	69976297	70065948	gene
ENSG00000160209	PDXK	21	43719094	43762307	gene
ENSG00000241360	PDXP	22	37658723	37666932	gene
ENSG00000233360	PDXP-DT	22	37641832	37658377	gene
ENSG00000101327	PDYN	20	1978757	1994285	gene
ENSG00000233896	PDYN-AS1	20	1947246	2030028	gene
ENSG00000120509	PDZD11	X	70286595	70290514	gene
ENSG00000133401	PDZD2	5	31639131	32110932	gene
ENSG00000172367	PDZD3	11	119185457	119190223	gene
ENSG00000067840	PDZD4	X	153802166	153830565	gene
ENSG00000186862	PDZD7	10	101007679	101032295	gene
ENSG00000165650	PDZD8	10	117277274	117375440	gene
ENSG00000155714	PDZD9	16	21983865	22001116	gene
ENSG00000174827	PDZK1	1	145670852	145708148	gene
ENSG00000162366	PDZK1IP1	1	47183582	47191044	gene
ENSG00000215859	PDZK1P1	1	147993862	148014956	gene
ENSG00000226926	PDZPH1P	5	103430406	103526618	gene
ENSG00000121440	PDZRN3	3	73382431	73624941	gene
ENSG00000239677	PDZRN3-AS1	3	73621713	73626796	gene
ENSG00000165966	PDZRN4	12	41188320	41574745	gene
ENSG00000162734	PEA15	1	160205380	160215376	gene
ENSG00000173517	PEAK1	15	77100656	77420144	gene
ENSG00000188305	PEAK3	19	2274631	2282175	gene
ENSG00000187800	PEAR1	1	156893698	156916429	gene
ENSG00000089220	PEBP1	12	118136124	118145584	gene
ENSG00000259059	PEBP1P1	14	96423700	96424209	gene
ENSG00000270532	PEBP1P2	2	85341281	85341838	gene
ENSG00000236278	PEBP1P3	1	198679139	198680033	gene
ENSG00000134020	PEBP4	8	22713251	23000000	gene
ENSG00000261371	PECAM1	17	64319415	64413776	gene
ENSG00000115425	PECR	2	215996329	216082955	gene
ENSG00000240849	PEDS1	20	50118254	50153734	gene
ENSG00000124208	PEDS1-UBE2V1	20	50081124	50153637	gene
ENSG00000162517	PEF1	1	31629866	31644896	gene
ENSG00000235790	PEF1-AS1	1	31644049	31660162	gene
ENSG00000242265	PEG10	7	94656325	94669695	gene
ENSG00000282164	PEG13	8	140094894	140100543	gene
ENSG00000198300	PEG3	19	56810077	56840728	gene
ENSG00000224397	PELATON	20	50247643	50283250	gene
ENSG00000197329	PELI1	2	64092652	64144420	gene
ENSG00000139946	PELI2	14	56117814	56301524	gene
ENSG00000174516	PELI3	11	66466327	66477337	gene
ENSG00000152684	PELO	5	52787916	52804044	gene
ENSG00000141456	PELP1	17	4669774	4704337	gene
ENSG00000133027	PEMT	17	17505563	17591708	gene
ENSG00000181195	PENK	8	56436674	56446671	gene
ENSG00000124299	PEPD	19	33386950	33521791	gene
ENSG00000179094	PER1	17	8140472	8156506	gene
ENSG00000132326	PER2	2	238244044	238290102	gene
ENSG00000049246	PER3	1	7784291	7845177	gene
ENSG00000271077	PER3P1	7	9634270	9635703	gene
ENSG00000284395	PERCC1	16	1431078	1434441	gene
ENSG00000187642	PERM1	1	975204	982093	gene
ENSG00000112378	PERP	6	138088505	138107419	gene
ENSG00000100029	PES1	22	30576625	30607083	gene
ENSG00000248191	PES1P1	4	134327063	134328798	gene
ENSG00000229268	PES1P2	9	13986175	13987909	gene
ENSG00000229833	PET100	19	7629793	7631956	gene
ENSG00000232838	PET117	20	18137863	18143169	gene
ENSG00000127980	PEX1	7	92487020	92528520	gene
ENSG00000157911	PEX10	1	2403964	2413797	gene
ENSG00000166821	PEX11A	15	89677764	89690783	gene
ENSG00000131779	PEX11B	1	145911350	145918717	gene
ENSG00000104883	PEX11G	19	7476875	7497449	gene
ENSG00000108733	PEX12	17	35574795	35578863	gene
ENSG00000215418	PEX12P1	13	89991831	89992878	gene
ENSG00000162928	PEX13	2	61017225	61051990	gene
ENSG00000142655	PEX14	1	10472288	10630758	gene
ENSG00000121680	PEX16	11	45909663	45918812	gene
ENSG00000162735	PEX19	1	160276807	160286348	gene
ENSG00000164751	PEX2	8	76980258	77001044	gene
ENSG00000215193	PEX26	22	18077923	18105396	gene
ENSG00000034693	PEX3	6	143450805	143490616	gene
ENSG00000139197	PEX5	12	7188685	7218574	gene
ENSG00000114757	PEX5L	3	179794958	180037053	gene
ENSG00000243799	PEX5L-AS1	3	179875376	179881609	gene
ENSG00000244302	PEX5L-AS2	3	179898199	179921895	gene
ENSG00000124587	PEX6	6	42963865	42979181	gene
ENSG00000112357	PEX7	6	136822564	136913934	gene
ENSG00000163737	PF4	4	73980811	73982027	gene
ENSG00000109272	PF4V1	4	73853296	73854483	gene
ENSG00000178921	PFAS	17	8247618	8270491	gene
ENSG00000113068	PFDN1	5	140245035	140303113	gene
ENSG00000143256	PFDN2	1	161100556	161118055	gene
ENSG00000101132	PFDN4	20	54208087	54228052	gene
ENSG00000123349	PFDN5	12	53295291	53299452	gene
ENSG00000204220	PFDN6	6	33289302	33298401	gene
ENSG00000158571	PFKFB1	X	54932961	54998534	gene
ENSG00000123836	PFKFB2	1	207034366	207081024	gene
ENSG00000170525	PFKFB3	10	6144934	6254644	gene
ENSG00000114268	PFKFB4	3	48517684	48562015	gene
ENSG00000141959	PFKL	21	44300051	44327376	gene
ENSG00000152556	PFKM	12	48105139	48146404	gene
ENSG00000067057	PFKP	10	3066333	3137718	gene
ENSG00000273001	PFKP-DT	10	3065424	3066001	gene
ENSG00000108518	PFN1	17	4945652	4949061	gene
ENSG00000233328	PFN1P1	1	171670517	171670939	gene
ENSG00000176378	PFN1P10	1	21459756	21460082	gene
ENSG00000213061	PFN1P11	10	102838011	102845473	gene
ENSG00000226028	PFN1P12	1	143619994	143620527	gene
ENSG00000270392	PFN1P2	1	120432204	120434052	gene
ENSG00000234367	PFN1P3	1	145407772	145408173	gene
ENSG00000225080	PFN1P4	1	148129497	148129898	gene
ENSG00000227212	PFN1P6	1	144442606	144443004	gene
ENSG00000244371	PFN1P8	1	146957117	146957659	gene
ENSG00000227205	PFN1P9	1	119853316	119853748	gene
ENSG00000070087	PFN2	3	149964904	150050788	gene
ENSG00000196570	PFN3	5	177400109	177400661	gene
ENSG00000176732	PFN4	2	24114809	24123464	gene
ENSG00000283349	PFN5P	X	64405473	64406136	gene
ENSG00000229859	PGA3	11	61203307	61213098	gene
ENSG00000229183	PGA4	11	61222347	61231694	gene
ENSG00000256713	PGA5	11	61241175	61251444	gene
ENSG00000171314	PGAM1	10	97426191	97433444	gene
ENSG00000248271	PGAM1P1	5	58161197	58161752	gene
ENSG00000220515	PGAM1P10	6	73055097	73055857	gene
ENSG00000233623	PGAM1P11	1	10058671	10059648	gene
ENSG00000250825	PGAM1P12	15	96441566	96442313	gene
ENSG00000248838	PGAM1P13	8	107647279	107648032	gene
ENSG00000225639	PGAM1P2	9	35943210	35943934	gene
ENSG00000230274	PGAM1P3	3	40322715	40323279	gene
ENSG00000214041	PGAM1P4	3	9348443	9349192	gene
ENSG00000257150	PGAM1P5	12	95551582	95673999	gene
ENSG00000224464	PGAM1P6	2	23872268	23873014	gene
ENSG00000213997	PGAM1P7	X	46646594	46647330	gene
ENSG00000255200	PGAM1P8	11	65174117	65176470	gene
ENSG00000249255	PGAM1P9	11	92366496	92367250	gene
ENSG00000164708	PGAM2	7	44062727	44065567	gene
ENSG00000237256	PGAM3P	20	11621051	11621477	gene
ENSG00000226784	PGAM4	X	77967949	77969638	gene
ENSG00000215197	PGAM4P1	X	54671985	54672638	gene
ENSG00000248488	PGAM4P2	4	115764099	115764819	gene
ENSG00000247077	PGAM5	12	132710819	132722734	gene
ENSG00000253224	PGAM5P1	5	109884610	109885423	gene
ENSG00000197121	PGAP1	2	196833004	196927796	gene
ENSG00000148985	PGAP2	11	3797724	3826371	gene
ENSG00000161395	PGAP3	17	39671122	39696797	gene
ENSG00000165152	PGAP4	9	101473170	101533537	gene
ENSG00000129925	PGAP6	16	370788	387113	gene
ENSG00000137338	PGBD1	6	28281572	28302549	gene
ENSG00000185220	PGBD2	1	248906196	248919946	gene
ENSG00000182405	PGBD4	15	34102083	34108686	gene
ENSG00000244273	PGBD4P1	7	142722358	142722764	gene
ENSG00000277708	PGBD4P2	20	44841925	44842539	gene
ENSG00000249834	PGBD4P3	5	148307298	148308258	gene
ENSG00000248877	PGBD4P4	4	130494673	130495285	gene
ENSG00000225136	PGBD4P5	2	88922328	88922753	gene
ENSG00000226064	PGBD4P6	X	143343976	143344585	gene
ENSG00000229332	PGBD4P8	1	60097415	60097976	gene
ENSG00000177614	PGBD5	1	230314490	230426332	gene
ENSG00000227179	PGBP	1	111382860	111391819	gene
ENSG00000096088	PGC	6	41736711	41754109	gene
ENSG00000142657	PGD	1	10398592	10420511	gene
ENSG00000265273	PGDP1	18	31962178	31963618	gene
ENSG00000119630	PGF	14	74941834	74955626	gene
ENSG00000142102	PGGHG	11	289126	296107	gene
ENSG00000164219	PGGT1B	5	115204012	115262877	gene
ENSG00000213667	PGGT1BP1	10	50726947	50727969	gene
ENSG00000214584	PGGT1BP2	10	79892148	79893175	gene
ENSG00000102144	PGK1	X	77910739	78129295	gene
ENSG00000228328	PGK1P1	X	68070520	68071767	gene
ENSG00000213290	PGK1P2	19	12559571	12561105	gene
ENSG00000170950	PGK2	6	49785660	49787285	gene
ENSG00000130313	PGLS	19	17511636	17521288	gene
ENSG00000269439	PGLS-DT	19	17488990	17511889	gene
ENSG00000008438	PGLYRP1	19	46019153	46023053	gene
ENSG00000161031	PGLYRP2	19	15468645	15498956	gene
ENSG00000159527	PGLYRP3	1	153297116	153312952	gene
ENSG00000163218	PGLYRP4	1	153330120	153348841	gene
ENSG00000079739	PGM1	1	63593411	63660245	gene
ENSG00000169299	PGM2	4	37826660	37862937	gene
ENSG00000165434	PGM2L1	11	74330316	74398433	gene
ENSG00000013375	PGM3	6	83161150	83193936	gene
ENSG00000154330	PGM5	9	68328308	68531061	gene
ENSG00000224958	PGM5-AS1	9	68353614	68357893	gene
ENSG00000277778	PGM5P2	9	41006999	41074617	gene
ENSG00000277631	PGM5P3-AS1	9	72670	89850	gene
ENSG00000225398	PGM5P4	2	113541937	113563298	gene
ENSG00000231943	PGM5P4-AS1	2	113526836	113542694	gene
ENSG00000184207	PGP	16	2211593	2214840	gene
ENSG00000130517	PGPEP1	19	18340598	18369950	gene
ENSG00000183571	PGPEP1L	15	98968229	99007792	gene
ENSG00000082175	PGR	11	101029624	101129813	gene
ENSG00000282728	PGR-AS1	11	101129077	101209591	gene
ENSG00000101856	PGRMC1	X	119236245	119244466	gene
ENSG00000164040	PGRMC2	4	128269237	128288829	gene
ENSG00000087157	PGS1	17	78378649	78425114	gene
ENSG00000112137	PHACTR1	6	12716554	13287843	gene
ENSG00000112419	PHACTR2	6	143536845	143831185	gene
ENSG00000235740	PHACTR2-AS1	6	143554325	143562031	gene
ENSG00000270300	PHACTR2P1	10	119793589	119816642	gene
ENSG00000087495	PHACTR3	20	59577509	59847711	gene
ENSG00000238194	PHACTR3-AS1	20	59624904	59628295	gene
ENSG00000204138	PHACTR4	1	28369582	28500364	gene
ENSG00000164902	PHAX	5	126600925	126627252	gene
ENSG00000167085	PHB	17	49404052	49414901	gene
ENSG00000215021	PHB2	12	6965327	6970780	gene
ENSG00000232728	PHB2P1	10	109528119	109529008	gene
ENSG00000213091	PHBP1	6	150042546	150043353	gene
ENSG00000232665	PHBP10	X	104647216	104647999	gene
ENSG00000227621	PHBP11	1	223856579	223857387	gene
ENSG00000230585	PHBP12	1	50780340	50781150	gene
ENSG00000234835	PHBP13	13	35251070	35251829	gene
ENSG00000248913	PHBP14	4	167648430	167648796	gene
ENSG00000262648	PHBP15	7	74741457	74742121	gene
ENSG00000227593	PHBP16	11	94055023	94055972	gene
ENSG00000254407	PHBP17	11	123340174	123340714	gene
ENSG00000257885	PHBP18	12	48168847	48169659	gene
ENSG00000257246	PHBP19	12	51124628	51125381	gene
ENSG00000254512	PHBP2	11	43733759	43734564	gene
ENSG00000271072	PHBP20	15	72450657	72451474	gene
ENSG00000260326	PHBP21	16	52934813	52935635	gene
ENSG00000228121	PHBP3	1	58999676	59000494	gene
ENSG00000230251	PHBP4	2	154286589	154287425	gene
ENSG00000233523	PHBP5	7	73187969	73188736	gene
ENSG00000276592	PHBP6	7	75203926	75204711	gene
ENSG00000213711	PHBP7	9	85898903	85899716	gene
ENSG00000240471	PHBP8	3	119791829	119792553	gene
ENSG00000230224	PHBP9	10	100248271	100249095	gene
ENSG00000111752	PHC1	12	8913896	8941467	gene
ENSG00000179899	PHC1P1	12	55411727	55414787	gene
ENSG00000134686	PHC2	1	33323623	33431095	gene
ENSG00000233246	PHC2-AS1	1	33350352	33363245	gene
ENSG00000173889	PHC3	3	170086732	170181749	gene
ENSG00000198324	PHETA1	12	111360651	111369121	gene
ENSG00000177096	PHETA2	22	42074248	42079438	gene
ENSG00000102174	PHEX	X	22032325	22494713	gene
ENSG00000224204	PHEX-AS1	X	22162733	22172983	gene
ENSG00000112511	PHF1	6	33410399	33416453	gene
ENSG00000130024	PHF10	6	169703902	169725566	gene
ENSG00000228986	PHF10P1	X	155292169	155293432	gene
ENSG00000136147	PHF11	13	49495610	49528981	gene
ENSG00000109118	PHF12	17	28905250	28951771	gene
ENSG00000116273	PHF13	1	6613731	6624030	gene
ENSG00000106443	PHF14	7	10973336	11169623	gene
ENSG00000119403	PHF19	9	120855651	120894896	gene
ENSG00000197724	PHF2	9	93576584	93679587	gene
ENSG00000025293	PHF20	20	35771974	35950370	gene
ENSG00000129292	PHF20L1	8	132775358	132848807	gene
ENSG00000135365	PHF21A	11	45929319	46121454	gene
ENSG00000056487	PHF21B	22	44881162	45010005	gene
ENSG00000040633	PHF23	17	7235029	7239722	gene
ENSG00000122733	PHF24	9	34957608	34982544	gene
ENSG00000226057	PHF2P2	13	18946755	19062718	gene
ENSG00000118482	PHF3	6	63635802	63779336	gene
ENSG00000100410	PHF5A	22	41459717	41468692	gene
ENSG00000267178	PHF5CP	19	19588091	19588415	gene
ENSG00000270431	PHF5FP	X	115659713	115660022	gene
ENSG00000238259	PHF5GP	2	168231921	168232220	gene
ENSG00000156531	PHF6	X	134373312	134428791	gene
ENSG00000010318	PHF7	3	52410660	52423641	gene
ENSG00000172943	PHF8	X	53936676	54048958	gene
ENSG00000092621	PHGDH	1	119648411	119744218	gene
ENSG00000233041	PHGR1	15	40351033	40356434	gene
ENSG00000146247	PHIP	6	78934419	79078254	gene
ENSG00000067177	PHKA1	X	72578814	72714319	gene
ENSG00000231944	PHKA1-AS1	X	72688950	72712348	gene
ENSG00000232882	PHKA1P1	1	90892992	90893612	gene
ENSG00000044446	PHKA2	X	18892298	18984114	gene
ENSG00000237836	PHKA2-AS1	X	18890296	18894974	gene
ENSG00000102893	PHKB	16	47461123	47701523	gene
ENSG00000226262	PHKBP1	20	8097824	8099774	gene
ENSG00000258467	PHKBP2	14	36533506	36534538	gene
ENSG00000164776	PHKG1	7	56080283	56092996	gene
ENSG00000226075	PHKG1P1	7	63233035	63234245	gene
ENSG00000228645	PHKG1P2	7	63509303	63510165	gene
ENSG00000236919	PHKG1P3	11	50246554	50247761	gene
ENSG00000229508	PHKG1P4	7	57060590	57061301	gene
ENSG00000156873	PHKG2	16	30748293	30761176	gene
ENSG00000139289	PHLDA1	12	76025447	76031776	gene
ENSG00000181649	PHLDA2	11	2928273	2929420	gene
ENSG00000174307	PHLDA3	1	201464278	201469237	gene
ENSG00000019144	PHLDB1	11	118606440	118658031	gene
ENSG00000144824	PHLDB2	3	111732497	111976517	gene
ENSG00000176531	PHLDB3	19	43474954	43504935	gene
ENSG00000081913	PHLPP1	18	62715541	62980433	gene
ENSG00000040199	PHLPP2	16	71637835	71724701	gene
ENSG00000173868	PHOSPHO1	17	49223366	49230787	gene
ENSG00000144362	PHOSPHO2	2	169694454	169701708	gene
ENSG00000165462	PHOX2A	11	72239077	72245664	gene
ENSG00000109132	PHOX2B	4	41744082	41748725	gene
ENSG00000250467	PHOX2B-AS1	4	41748293	41824119	gene
ENSG00000054148	PHPT1	9	136848724	136851027	gene
ENSG00000070047	PHRF1	11	576470	612222	gene
ENSG00000116793	PHTF1	1	113696831	113759489	gene
ENSG00000006576	PHTF2	7	77798792	77957503	gene
ENSG00000107537	PHYH	10	13277796	13302412	gene
ENSG00000175287	PHYHD1	9	128920966	128942041	gene
ENSG00000168490	PHYHIP	8	22219703	22232101	gene
ENSG00000165443	PHYHIPL	10	59176643	59247774	gene
ENSG00000175309	PHYKPL	5	178208471	178232802	gene
ENSG00000137558	PI15	8	74824534	74855029	gene
ENSG00000164530	PI16	6	36948263	36964837	gene
ENSG00000124102	PI3	20	45174902	45176544	gene
ENSG00000155252	PI4K2A	10	97640686	97676434	gene
ENSG00000038210	PI4K2B	4	25160663	25279204	gene
ENSG00000241973	PI4KA	22	20707691	20859417	gene
ENSG00000274602	PI4KAP1	22	18533646	18577968	gene
ENSG00000183506	PI4KAP2	22	21473000	21517533	gene
ENSG00000143393	PI4KB	1	151291797	151327715	gene
ENSG00000139200	PIANP	12	6693791	6700815	gene
ENSG00000033800	PIAS1	15	68054309	68198603	gene
ENSG00000078043	PIAS2	18	46803218	46920160	gene
ENSG00000131788	PIAS3	1	145848522	145859836	gene
ENSG00000105229	PIAS4	19	4007736	4039386	gene
ENSG00000083535	PIBF1	13	72782133	73016461	gene
ENSG00000073921	PICALM	11	85957175	86069882	gene
ENSG00000246640	PICART1	17	50050349	50055739	gene
ENSG00000100151	PICK1	22	38056311	38075701	gene
ENSG00000275874	PICSAR	21	44999208	45004727	gene
ENSG00000153823	PID1	2	228850526	229271287	gene
ENSG00000177595	PIDD1	11	799179	809753	gene
ENSG00000103335	PIEZO1	16	88715338	88785220	gene
ENSG00000233686	PIEZO1P1	20	59460619	59460837	gene
ENSG00000237121	PIEZO1P2	20	58740532	58783821	gene
ENSG00000154864	PIEZO2	18	10666483	11149569	gene
ENSG00000140451	PIF1	15	64815632	64825668	gene
ENSG00000173947	PIFO	1	111346600	111353013	gene
ENSG00000165195	PIGA	X	15319452	15335554	gene
ENSG00000257803	PIGAP1	12	100578744	100580197	gene
ENSG00000069943	PIGB	15	55318960	55355648	gene
ENSG00000225973	PIGBOS1	15	55317184	55319161	gene
ENSG00000135845	PIGC	1	172370189	172444086	gene
ENSG00000213713	PIGCP1	11	33075566	33076460	gene
ENSG00000229626	PIGCP2	7	107808734	107809568	gene
ENSG00000151665	PIGF	2	46580937	46617055	gene
ENSG00000253869	PIGFP1	5	178922064	178922716	gene
ENSG00000234881	PIGFP2	9	123843036	123843686	gene
ENSG00000227592	PIGFP3	X	30017160	30017881	gene
ENSG00000174227	PIGG	4	499210	540200	gene
ENSG00000100564	PIGH	14	67581955	67600286	gene
ENSG00000259657	PIGHP1	15	59676757	59677321	gene
ENSG00000142892	PIGK	1	77088989	77219430	gene
ENSG00000108474	PIGL	17	16217191	16351797	gene
ENSG00000143315	PIGM	1	160024953	160031990	gene
ENSG00000197563	PIGN	18	61905255	62187118	gene
ENSG00000165282	PIGO	9	35088688	35096601	gene
ENSG00000185808	PIGP	21	37062846	37073170	gene
ENSG00000234204	PIGPP2	1	62189131	62189953	gene
ENSG00000228958	PIGPP3	20	33965162	33965576	gene
